entry_ts,exit_ts,symbol,side,exit_reason,lots,qty,entry_spot,exit_spot,premium_in,premium_out,capital,gross,cost,net,month
2026-02-01 11:30:00,2026-02-01 11:35:00,BANKNIFTY,long,SL,3,90,59761.15,59522.1054,480.47964599999995,356.77406549999944,43243.168139999994,-11133.502245000045,99.80214793243964,-11233.304392932485,2026-02
2026-02-01 11:45:00,2026-02-01 12:05:00,NIFTY,short,SL,2,130,25311.45,25279.010199999997,254.38007249999998,267.9877280000019,33069.409425,1768.9952150002466,98.11618297837097,1670.8790320218757,2026-02
2026-02-01 11:55:00,2026-02-01 12:10:00,BANKNIFTY,short,SL,3,90,59347.9,59242.746649999994,477.157116,524.723075625004,42944.140439999996,4280.936366250358,115.38220351906361,4165.554162731295,2026-02
2026-02-02 13:40:00,2026-02-02 15:10:00,NIFTY,long,TIME,2,130,24912.65,25097.0,250.3721325,339.5949924999993,32548.377225,11598.97179999991,107.5615306426924,11491.410269357219,2026-02
2026-02-02 13:45:00,2026-02-02 15:10:00,BANKNIFTY,long,TIME,3,90,58316.65,58632.9,468.865866,621.5349090000001,42197.92794,13740.213870000009,124.10801400719652,13616.105855992811,2026-02
2026-02-03 13:30:00,2026-02-03 15:10:00,NIFTY,short,TIME,3,195,25771.7,25741.3,259.00558499999994,271.55241500000074,50506.08907499999,2446.6318500001553,124.69782759491517,2321.9340224052403,2026-02
2026-02-03 13:40:00,2026-02-03 15:10:00,BANKNIFTY,long,TIME,3,90,60138.6,60082.7,483.51434399999994,450.8930059999993,43516.29095999999,-2935.9204200000595,108.72914579454094,-3044.6495657946,2026-02
2026-02-04 14:15:00,2026-02-04 15:10:00,BANKNIFTY,long,TIME,3,90,60325.45,60231.95,485.01661799999994,433.674332,43651.495619999994,-4620.805739999995,107.178303127657,-4727.9840431276525,2026-02
2026-02-04 14:15:00,2026-02-04 15:10:00,NIFTY,long,TIME,3,195,25789.95,25768.95,259.18899749999997,246.1625025,50541.854512499995,-2540.1665249999965,119.5669594742575,-2659.733484474254,2026-02
2026-02-05 11:50:00,2026-02-05 15:10:00,NIFTY,short,TIME,3,195,25634.9,25629.25,257.63074500000005,257.8781300000008,50237.99527500001,48.24007500014574,121.80674836990391,-73.56667336975818,2026-02
2026-02-05 13:30:00,2026-02-05 15:10:00,BANKNIFTY,short,TIME,3,90,59980.25,60038.65,482.2412099999999,448.38878999999923,43401.70889999999,-3046.717800000061,108.44392058229992,-3155.161720582361,2026-02
2026-02-10 13:20:00,2026-02-10 15:10:00,BANKNIFTY,short,TIME,3,90,60699.45,60594.4,488.02357799999993,535.4299969999978,43922.122019999995,4266.577709999809,116.8186683751643,4149.759041624644,2026-02
2026-02-11 11:10:00,2026-02-11 15:10:00,NIFTY,short,TIME,3,195,25941.9,25955.25,260.716095,251.48028000000076,50839.638525,-1800.9839249998508,120.7772966430289,-1921.7612216428797,2026-02
2026-02-12 13:50:00,2026-02-12 15:10:00,NIFTY,short,TIME,3,195,25817.75,25810.55,259.4683875,260.46861250000035,50596.335562500004,195.04387500006658,122.49115726512257,72.55271773494401,2026-02
2026-02-16 14:35:00,2026-02-16 15:10:00,NIFTY,long,TIME,3,195,25647.55,25680.95,257.7578775,271.8096225000007,50262.7861125,2740.0902750001405,124.64180946433764,2615.448465535803,2026-02
2026-02-17 10:30:00,2026-02-17 15:10:00,BANKNIFTY,long,TIME,3,90,61088.45,61174.3,491.15113799999995,528.9744370000028,44203.602419999996,3404.0969100002576,116.33982631348474,3287.757083686773,2026-02
2026-02-17 11:35:00,2026-02-17 15:10:00,NIFTY,long,TIME,3,195,25721.2,25720.35,258.49805999999995,255.5030649999989,50407.12169999999,-584.0240250002029,121.40048345627102,-705.4245084564739,2026-02
2026-02-18 13:55:00,2026-02-18 14:55:00,NIFTY,short,SL,3,195,25699.2,25801.9968,258.27696,204.565632,50364.00719999999,-10473.708959999996,111.05583486726496,-10584.764794867262,2026-02
2026-02-19 10:40:00,2026-02-19 14:55:00,BANKNIFTY,short,TGT,3,90,61290.3,60799.977600000006,492.77401199999997,731.8061819999987,44349.66108,21512.895299999884,135.38129892246351,21377.51400107742,2026-02
2026-02-19 13:35:00,2026-02-19 15:10:00,NIFTY,short,TIME,2,130,25591.05,25410.15,257.1900525,344.62869749999885,33434.706824999994,11367.023849999854,108.63578625924985,11258.388063740604,2026-02
2026-02-20 11:20:00,2026-02-20 15:10:00,BANKNIFTY,long,TIME,4,120,61157.15,61135.8,491.70348599999994,476.1892890000007,59004.41831999999,-1861.7036399999074,132.8312648556221,-1994.5349048555295,2026-02
2026-02-20 14:20:00,2026-02-20 15:10:00,NIFTY,long,TIME,3,195,25630.5,25554.45,257.586525,217.18860000000038,50229.372375,-7877.595374999925,113.55477597126632,-7991.150150971192,2026-02
2026-02-23 14:35:00,2026-02-23 15:10:00,NIFTY,long,TIME,3,195,25695.0,25716.25,258.23474999999996,266.237125,50355.776249999995,1560.4631250000057,123.55355062196874,1436.909574378037,2026-02
2026-02-24 11:55:00,2026-02-24 13:50:00,BANKNIFTY,short,SL,3,90,61234.5,60984.255549999994,492.32538,611.9232338750028,44309.2842,10763.80684875025,124.14733397283435,10639.659514777415,2026-02
2026-02-24 13:35:00,2026-02-24 14:05:00,NIFTY,short,SL,3,195,25339.85,25441.2094,254.66549249999997,201.70520599999938,49659.771037499995,-10327.255867500115,110.16294348311469,-10437.418810983228,2026-02
2026-02-24 14:25:00,2026-02-24 15:10:00,NIFTY,short,TIME,3,195,25406.45,25435.55,255.33482249999997,238.31692750000073,49790.2903875,-3318.489524999852,117.64249398491515,-3436.1320189847675,2026-02
2026-02-24 14:25:00,2026-02-24 15:10:00,BANKNIFTY,short,TIME,3,90,61056.5,61045.4,490.89426,491.53198999999927,44180.4834,57.39569999993648,112.82650642007494,-55.43080642013845,2026-02
2026-02-25 11:50:00,2026-02-25 12:30:00,NIFTY,long,SL,3,195,25618.25,25515.777,257.4634125,203.9212699999991,50205.365437500004,-10440.717787500174,110.85469514958854,-10551.572482649763,2026-02
2026-02-25 14:05:00,2026-02-25 15:10:00,NIFTY,short,TIME,3,195,25445.3,25481.4,255.72526499999998,235.2209849999989,49866.426674999995,-3998.3346000002093,117.04876334263726,-4115.383363342847,2026-02
2026-02-26 11:45:00,2026-02-26 15:10:00,NIFTY,short,TIME,3,195,25460.35,25496.1,255.87651749999998,235.5448575,49895.9209125,-3964.6736999999944,117.12752644671625,-4081.8012264467106,2026-02
2026-02-27 11:35:00,2026-02-27 14:55:00,NIFTY,short,SL,3,195,25284.55,25254.135799999996,254.10972749999996,266.71233700000147,49551.39686249999,2457.508852500294,123.29230644641167,2334.216546053882,2026-02
2026-02-27 14:00:00,2026-02-27 14:55:00,BANKNIFTY,long,SL,3,90,60839.2,60595.843199999996,489.1471679999999,363.2100239999993,44023.24511999999,-11334.342960000055,100.75105446416745,-11435.094014464223,2026-02
2026-03-02 14:00:00,2026-03-02 13:55:00,NIFTY,short,SL,2,130,24612.6,24711.0504,247.35662999999997,195.91629599999925,32156.361899999996,-6687.2434200000935,87.97061079084281,-6775.214030790937,2026-03
2026-03-02 13:55:00,2026-03-02 14:00:00,BANKNIFTY,short,SL,3,90,59448.45,59686.2438,477.965538,354.90724650000027,43016.89842,-11075.246234999973,99.52690738471809,-11174.77314238469,2026-03
2026-03-04 13:15:00,2026-03-04 14:20:00,BANKNIFTY,long,SL,2,60,58737.35,58857.64575,472.24829399999993,527.3964416250024,28334.897639999996,3308.8888575001456,92.6906173403921,3216.1982401597534,2026-03
2026-03-04 13:15:00,2026-03-04 14:55:00,NIFTY,long,SL,2,130,24461.45,24528.64265,245.8375725,276.8197708750005,31958.884425,4027.6857887500623,98.81607400956341,3928.869714740499,2026-03
2026-03-05 11:10:00,2026-03-05 11:25:00,BANKNIFTY,long,SL,3,90,59111.9,58875.4524,475.259676,352.8980430000003,42773.37084,-11012.546969999972,99.23067391386516,-11111.777643913838,2026-03
2026-03-05 11:40:00,2026-03-05 14:35:00,NIFTY,short,SL,2,130,24603.95,24702.3658,247.26969749999998,195.84744200000057,32145.060674999997,-6684.893214999923,87.95628212246417,-6772.849497122387,2026-03
2026-03-05 13:55:00,2026-03-05 14:35:00,BANKNIFTY,short,SL,2,60,58586.95,58821.2978,471.03907799999996,349.7640914999984,28262.34468,-7276.499190000093,81.57907303558068,-7358.078263035673,2026-03
2026-03-06 14:00:00,2026-03-06 14:40:00,NIFTY,short,SL,2,130,24555.7,24518.686049999997,246.784785,262.7436551250021,32082.02205,2074.65311625027,96.9685747522475,1977.6845414980226,2026-03
2026-03-06 14:30:00,2026-03-06 14:40:00,BANKNIFTY,short,SL,2,60,58230.9,58044.66314999999,468.17643599999997,556.1707968750043,28090.58616,5279.661652500258,94.37672781756908,5185.284924682689,2026-03
2026-03-09 13:30:00,2026-03-09 14:40:00,BANKNIFTY,long,SL,2,60,55726.85,55803.83475,448.04387399999996,481.8856391250016,26882.632439999998,2030.5059075000986,89.20643448801313,1941.2994730120854,2026-03
2026-03-09 13:35:00,2026-03-09 14:40:00,NIFTY,long,SL,2,130,23911.35,23945.0487,240.30906749999997,254.68303575000039,31240.178774999997,1868.6158725000541,95.50503936666017,1773.110833133394,2026-03
2026-03-10 11:25:00,2026-03-10 15:10:00,NIFTY,long,TIME,2,130,24233.4,24274.25,243.54567,261.44520499999936,31660.9371,2326.939549999917,96.6059163782924,2230.3336336216244,2026-03
2026-03-10 13:40:00,2026-03-10 15:10:00,BANKNIFTY,long,TIME,2,60,56925.85,56975.5,457.68383399999993,477.8306410000007,27461.030039999998,1208.8084200000458,89.21063338147906,1119.5977866185667,2026-03
2026-03-11 11:25:00,2026-03-11 14:20:00,BANKNIFTY,short,SL,2,60,56118.9,56012.635299999994,451.19595599999997,499.5731322500035,27071.75736,2902.630575000211,90.39371197389275,2812.2368630263186,2026-03
2026-03-11 13:15:00,2026-03-11 15:10:00,NIFTY,short,TIME,2,130,23930.7,23874.55,240.503535,266.04509000000076,31265.45955,3320.402150000098,97.0517389520476,3223.3504110480503,2026-03
2026-03-12 13:25:00,2026-03-12 13:40:00,BANKNIFTY,long,SL,3,90,55331.4,55470.03915,444.86445599999996,509.41092112499774,40037.80104,5809.1818612498,112.65766137078316,5696.524199879017,2026-03
2026-03-12 13:30:00,2026-03-12 14:35:00,NIFTY,long,SL,2,130,23765.25,23670.189,238.84076249999998,189.17138999999926,31049.299124999998,-6457.018425000094,86.56698106242645,-6543.585406062521,2026-03
2026-03-12 14:15:00,2026-03-12 14:40:00,BANKNIFTY,long,SL,3,90,55368.3,55146.8268,445.161132,330.54875099999987,40064.50188,-10315.114290000012,95.93553315770698,-10411.049823157718,2026-03
2026-03-13 12:00:00,2026-03-13 13:05:00,NIFTY,short,TGT,2,130,23363.1,23176.1952,234.79915499999998,325.4479830000001,30523.89015,11784.347640000013,104.74975864672999,11679.597881353282,2026-03
2026-03-13 13:15:00,2026-03-13 14:25:00,BANKNIFTY,short,SL,3,90,53826.15,54041.454600000005,432.762246,321.3421154999985,38948.60214,-10027.811745000135,94.57812282617856,-10122.389867826314,2026-03
2026-03-16 13:45:00,2026-03-16 14:10:00,BANKNIFTY,short,SL,2,60,53608.75,53823.185,431.01435,320.04423750000115,25860.860999999997,-6658.20674999993,78.65784396689358,-6736.864593966824,2026-03
2026-03-16 13:45:00,2026-03-16 14:10:00,NIFTY,short,SL,2,130,23107.45,23199.879800000002,232.22987249999997,183.93530199999915,30189.883424999996,-6278.294165000106,85.47733966825369,-6363.77150466836,2026-03
2026-03-16 14:25:00,2026-03-16 14:30:00,BANKNIFTY,long,SL,2,60,54157.15,54269.9004,435.42348599999997,487.18423799999863,26125.40916,3105.6451199999196,89.2003074154369,3016.444812584483,2026-03
2026-03-16 14:25:00,2026-03-16 14:55:00,NIFTY,long,SL,2,130,23339.7,23431.494,234.563985,277.89752999999905,30493.31805,5633.360849999876,98.31022766967118,5535.050622330205,2026-03
2026-03-17 11:30:00,2026-03-17 12:40:00,NIFTY,short,SL,2,130,23385.25,23478.791,235.02176249999997,186.14658999999946,30552.829124999997,-6353.772425000066,85.93751354983047,-6439.709938549896,2026-03
2026-03-17 13:05:00,2026-03-17 14:10:00,BANKNIFTY,long,SL,2,60,54515.65,54635.550149999995,438.30582599999997,493.59489862499703,26298.34956,3317.3443574998237,89.6770312841393,3227.667326215684,2026-03
2026-03-17 13:05:00,2026-03-17 14:15:00,NIFTY,long,SL,2,130,23504.9,23538.12315,236.22424499999997,250.402272124999,30709.151849999995,1843.1435262498744,94.69047993014244,1748.453046319732,2026-03
2026-03-17 14:35:00,2026-03-17 15:10:00,NIFTY,long,TIME,2,130,23580.3,23563.0,236.98201499999996,226.01723500000037,30807.661949999994,-1425.421399999947,91.43889124518505,-1516.860291245132,2026-03
2026-03-18 11:40:00,2026-03-18 14:25:00,BANKNIFTY,long,SL,2,60,55253.3,55387.48755,444.23653199999995,506.5745741249976,26654.191919999997,3740.2825274998577,90.6447841512726,3649.637743348585,2026-03
2026-03-18 13:05:00,2026-03-18 15:10:00,NIFTY,long,TIME,2,130,23796.45,23766.8,239.15432249999998,222.02380249999928,31090.061924999998,-2226.967600000091,91.02475748381241,-2317.992357483903,2026-03
2026-03-19 13:15:00,2026-03-19 14:50:00,NIFTY,short,SL,2,130,23200.35,23016.392649999998,233.16351749999998,322.3622641250003,30311.257274999996,11595.837061250042,104.2382338452242,11491.598827404818,2026-03
2026-03-19 14:05:00,2026-03-19 14:50:00,BANKNIFTY,short,SL,2,60,53762.45,53434.47394999999,432.250098,591.1171868750024,25935.005879999997,9532.025332500145,95.59817672831504,9436.42715577183,2026-03
2026-03-20 14:15:00,2026-03-20 14:55:00,NIFTY,short,SL,2,130,23200.05,23136.802799999998,233.16050249999995,262.3059795000008,30310.865324999995,3788.9120100001073,96.12208813854554,3692.7899218615617,2026-03
2026-03-20 14:25:00,2026-03-20 14:55:00,BANKNIFTY,short,SL,3,90,53617.4,53525.04484999999,431.083896,472.7411911250052,38797.55064,3749.1565612504673,108.67557909994645,3640.480982150521,2026-03
2026-03-23 14:05:00,2026-03-23 14:25:00,BANKNIFTY,long,SL,3,90,51992.25,51784.281,418.01768999999996,310.3937325000013,37621.592099999994,-9686.156174999878,92.96391227144046,-9779.120087271318,2026-03
2026-03-23 13:50:00,2026-03-23 14:55:00,NIFTY,long,SL,3,195,22597.95,22507.5582,227.10939749999997,179.87968199999938,44286.3325125,-9209.794522500117,103.3500343800082,-9313.144556880125,2026-03
2026-03-24 11:25:00,2026-03-24 11:45:00,NIFTY,short,SL,2,130,22703.25,22794.063,228.16766249999998,180.71787000000086,29661.796124999997,-6168.473024999886,84.80778501406627,-6253.280810013952,2026-03
2026-03-24 11:25:00,2026-03-24 11:50:00,BANKNIFTY,short,SL,3,90,51948.6,52156.3944,417.66674399999994,310.13314200000053,37590.00695999999,-9678.024179999946,92.9254912611812,-9770.949671261127,2026-03
2026-03-25 11:50:00,2026-03-25 12:25:00,BANKNIFTY,long,SL,2,60,53901.0,53983.71155,433.36404,470.200956125,26001.842399999998,2210.214967500001,88.08609585290836,2122.1288716470926,2026-03
2026-03-25 11:10:00,2026-03-25 14:15:00,NIFTY,long,SL,2,130,23418.35,23324.6766,235.35441749999995,186.41006600000014,30596.074274999995,-6362.7656949999755,85.99234348316457,-6448.75803848314,2026-03
2026-03-25 14:25:00,2026-03-25 15:10:00,BANKNIFTY,short,TIME,2,60,53757.85,53666.85,432.21311399999996,473.184986,25932.786839999997,2458.312320000001,88.241518339324,2370.070801660677,2026-03
2026-03-27 14:20:00,2026-03-27 15:10:00,BANKNIFTY,short,TIME,2,60,52443.5,52276.45,421.64573999999993,500.5576350000014,25298.744399999996,4734.713700000089,89.66695287563508,4645.046747124455,2026-03
2026-03-27 14:35:00,2026-03-27 15:10:00,NIFTY,short,TIME,2,130,22858.7,22820.35,229.72993499999998,246.5231900000011,29864.891549999997,2183.1231500001463,93.79096061343765,2089.3321893867087,2026-03
2026-03-30 11:50:00,2026-03-30 11:55:00,NIFTY,short,SL,2,130,22465.05,22554.9102,225.77375249999997,178.8217980000004,29350.587824999995,-6103.754084999944,84.41320827327576,-6188.16729327322,2026-03
2026-03-30 14:25:00,2026-03-30 14:55:00,BANKNIFTY,short,SL,2,60,50474.15,50255.565749999994,405.812166,510.5198983750036,24348.72996,6282.463942500217,89.8660058462803,6192.597936653937,2026-03
2026-03-30 13:55:00,2026-03-30 15:10:00,NIFTY,short,SL,2,130,22420.95,22350.701549999994,225.3305475,258.03705637500326,29292.971175,4251.8461537504245,95.0926997853327,4156.7534539650915,2026-03
2026-04-01 11:50:00,2026-04-01 12:05:00,NIFTY,short,SL,2,130,22751.95,22842.9578,228.6570975,181.10552200000032,29725.422674999998,-6181.704814999957,84.88845624528572,-6266.593271245243,2026-04
2026-04-01 13:45:00,2026-04-01 14:00:00,BANKNIFTY,short,SL,2,60,51472.4,51678.289600000004,413.83809599999995,307.2902279999989,24830.28576,-6392.872080000065,77.40422464246087,-6470.276304642525,2026-04
2026-04-01 13:45:00,2026-04-01 15:10:00,NIFTY,short,TIME,2,130,22674.85,22681.1,227.88224249999996,222.50538249999997,29624.691524999995,-698.9917999999991,90.4384309603025,-789.4302309603016,2026-04
2026-04-02 12:00:00,2026-04-02 13:00:00,BANKNIFTY,long,SL,2,60,50192.8,50377.56255,403.550112,491.4540566249998,24213.00672,5274.236677499986,88.61649680724523,5185.620180692741,2026-04
2026-04-02 13:25:00,2026-04-02 13:30:00,BANKNIFTY,long,SL,2,60,50576.1,50715.84465,406.63184399999994,472.10871937500025,24397.91064,3928.6125225000183,87.49208473764804,3841.1204377623703,2026-04
2026-04-02 13:25:00,2026-04-02 13:50:00,NIFTY,long,SL,2,130,22439.75,22493.86535,225.5194875,250.19789912500002,29317.533375,3208.193511250003,94.04423935429327,3114.1492718957097,2026-04
2026-04-02 14:15:00,2026-04-02 14:25:00,BANKNIFTY,long,SL,2,60,51170.45,51227.40535,411.41041799999994,435.65206862500185,24684.625079999998,1454.4990375001146,85.34566337567409,1369.1533741244405,2026-04
2026-04-02 14:15:00,2026-04-02 15:10:00,NIFTY,long,TIME,2,130,22625.85,22717.65,227.38979249999997,270.7977075000015,29560.673024999996,5643.028950000196,96.93616935137518,5546.092780648821,2026-04
2026-04-06 13:15:00,2026-04-06 14:20:00,BANKNIFTY,long,SL,3,90,52224.2,52321.961800000005,419.88256799999994,464.3411275000037,37789.431119999994,4001.2703550003407,107.44154204061107,3893.8288129597295,2026-04
2026-04-06 13:15:00,2026-04-06 15:10:00,NIFTY,long,TIME,2,130,22861.3,22970.9,229.75606499999998,281.9959350000011,29868.288449999996,6791.1831000001475,98.58623683609015,6692.596863164057,2026-04
2026-04-07 13:15:00,2026-04-07 13:25:00,NIFTY,long,SL,2,130,22941.65,22976.2638,230.5635825,245.4897829999996,29973.265725,1940.4060649999474,93.69948259634296,1846.7065824036044,2026-04
2026-04-07 13:15:00,2026-04-07 13:25:00,BANKNIFTY,long,SL,3,90,52162.15,52281.93225,419.383686,474.8023833749983,37744.53174,4987.682763749848,108.40031754445025,4879.282446205398,2026-04
2026-04-07 13:40:00,2026-04-07 15:10:00,BANKNIFTY,long,TIME,3,90,52473.5,52697.25,421.88694,529.004685,37969.8246,9640.59705,113.5715300682475,9527.025519931753,2026-04
2026-04-07 14:35:00,2026-04-07 15:10:00,NIFTY,long,TIME,2,130,23036.05,23123.45,231.51230249999998,272.69019750000075,30096.599324999996,5353.1263500001005,97.43015681417509,5255.696193185925,2026-04
2026-04-08 14:20:00,2026-04-08 14:55:00,BANKNIFTY,long,SL,3,90,55478.95,55586.98725,446.0507579999999,495.3609738750006,40144.568219999994,4437.9194287500595,111.39063720456524,4326.528791545495,2026-04
2026-04-09 13:15:00,2026-04-09 14:55:00,BANKNIFTY,short,SL,3,90,54959.45,54790.73054999999,441.8739779999999,521.4151483750021,39768.658019999995,7158.7053337501975,113.66111036084003,7045.044223389357,2026-04
2026-04-09 14:35:00,2026-04-09 14:55:00,NIFTY,short,SL,3,195,23697.2,23791.9888,238.15686,188.62971200000078,46440.5877,-9657.793859999847,106.08138502430252,-9763.87524502415,2026-04
2026-04-10 14:00:00,2026-04-10 14:10:00,BANKNIFTY,long,SL,3,90,55926.0,55702.296,449.64504,333.8782200000011,40468.0536,-10419.013799999902,96.42642427847571,-10515.440224278378,2026-04
2026-04-10 11:35:00,2026-04-10 15:10:00,NIFTY,long,TIME,3,195,24004.3,24055.1,241.243215,264.1157849999996,47042.426925,4460.151149999927,121.65063920729492,4338.500510792632,2026-04
2026-04-13 13:35:00,2026-04-13 14:00:00,BANKNIFTY,long,SL,3,90,55512.2,55585.39205,446.31808799999993,478.29015687500254,40168.62791999999,2877.4861987502345,109.80422003811017,2767.6819787121244,2026-04
2026-04-13 13:35:00,2026-04-13 15:10:00,NIFTY,long,TIME,3,195,23845.95,23825.6,239.6517975,227.14307749999892,46732.100512499994,-2439.200400000207,114.01798319477103,-2553.2183831949783,2026-04
2026-04-15 13:25:00,2026-04-15 15:10:00,NIFTY,short,TIME,3,195,24197.25,24223.0,243.18236249999998,227.9520125,47420.560687499994,-2969.9182499999974,114.48800566028125,-3084.4062556602785,2026-04
