symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,exit_reason,gross_pnl,cost,net_pnl,bars_held
TATASTEEL,short,2026-05-15 13:40:00,2026-05-15 14:05:00,216.0,214.76044440363603,2750,TGT,3408.77789000092,158.8418872924433,3249.9360027084767,6
TATASTEEL,long,2026-05-27 10:30:00,2026-05-27 10:45:00,216.35,215.43159447659195,2750,SL,-2525.615189372111,158.79456291692918,-2684.4097522890406,4
TCS,short,2026-04-22 11:45:00,2026-04-22 11:45:00,2526.5,2531.3058307830174,175,SL,-841.0203870280498,130.43995325197807,-971.4603402800278,1
TECHM,short,2026-04-22 10:40:00,2026-04-22 12:10:00,1440.0,1423.3321641529287,600,TGT,10000.701508242764,209.37846282146614,9791.323045421299,19
TECHM,long,2026-04-22 14:00:00,2026-04-22 14:15:00,1494.5,1484.954182866336,600,SL,-5727.490280198435,215.1085638898646,-5942.5988440883,4
TECHM,short,2026-05-21 10:40:00,2026-05-21 10:45:00,1416.1,1419.9521847383924,600,SL,-2311.3108430354714,207.1919527432052,-2518.5027957786765,2
TECHM,long,2026-06-15 11:00:00,2026-06-15 11:30:00,1445.8,1442.0863373046234,600,SL,-2228.197617225942,210.1226858385004,-2438.320303064442,7
TITAN,long,2026-06-04 13:20:00,2026-06-04 13:40:00,4247.2,4232.446768804499,175,SL,-2581.8154592126803,186.69413422457217,-2768.5095934372525,5
TITAN,long,2026-06-17 10:05:00,2026-06-17 10:10:00,4374.5,4361.872727272727,175,SL,-2209.772727272707,190.9410316268182,-2400.713758899525,2
TRENT,short,2026-04-24 11:55:00,2026-04-24 11:55:00,4118.7,4127.551653320016,150,SL,-1327.747998002451,163.51871369022896,-1491.2667116926798,1
TRENT,short,2026-04-29 13:40:00,2026-04-29 15:10:00,4260.2,4238.980497910679,150,TGT,3182.925313398073,167.3253870445145,3015.599926353558,19
TRENT,long,2026-05-22 10:00:00,2026-05-22 11:45:00,4186.4,4241.790152202937,150,TGT,8308.522830440597,166.5925160758056,8141.930314364792,22
TRENT,long,2026-05-22 13:10:00,2026-05-22 13:45:00,4253.7,4274.737644432773,150,TGT,3155.6466649159574,167.73689320719672,2987.9097717087607,8
TRENT,long,2026-06-24 10:10:00,2026-06-24 11:35:00,3202.9,3250.606746495327,150,TGT,7156.011974299054,138.66113019936043,7017.350844099693,18
